room_id;host_id;room_type;district;district-name;neighbourhood_group;reviews;review_scores_rating;review_scores_overall_satisfaction;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;accommodates;bedrooms;price;minstay;latitude;longitude
6664910;31849599;Private room;2;Leopoldstadt;202;5;4.9;3.8;4.1;4.6;3.8;4.5;3.8;1;1;33;;48.222544;16.384062
5611167;14394398;Entire home/apt;4;Wieden;402;0;4.8;4.2;4.5;5;4.7;4;5;2;1;89;2;48.195902;16.371392
1100164;6043474;Entire home/apt;7;Neubau;705;92;4.4;4.2;3.1;4;5;3.5;4.2;2;1;72;3;48.20579;16.348953
3472916;14263202;Private room;4;Wieden;401;54;4.7;4.3;4.3;4.3;4.6;4.8;4.5;2;1;40;2;48.198532;16.364607
849606;2868684;Private room;6;Mariahilf;601;3;2.8;4;5;4.6;4.6;4.4;4;2;1;28;3;48.200404;16.364231
3609444;15335743;Entire home/apt;18;Waehring;1803;0;3.6;4.9;2.7;4.6;4.8;3.8;4.5;2;1;62;1;48.223107;16.343448
5605062;1670334;Private room;7;Neubau;704;12;3.2;4.1;4.6;4.9;4.8;4.1;4.6;2;1;40;1;48.202942;16.346145
6335666;32985530;Entire home/apt;12;Meidling;1204;4;4.7;3.8;4.9;5;4.3;4.9;3.1;2;1;28;2;48.177923;16.336158
5332734;7427375;Private room;15;Rudolfsheim-Fuenfhaus;1501;0;2.8;4.7;5;5;4.4;3.5;4.6;3;1;54;1;48.203496;16.33042
532596;442912;Entire home/apt;1;Innere Stadt;101;23;4.9;3.7;3.3;4.5;4.9;3.5;4.7;5;2;103;3;48.210006;16.377694
2073761;1730545;Entire home/apt;7;Neubau;705;7;3.2;4.8;4.4;4.1;4.4;4.3;4.8;;2;93;1;48.206888;16.342328
4943528;25446153;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1502;6;5;4.7;2.9;5;4.7;4.8;4.4;4;0;62;1;48.199095;16.332119
3370087;7314075;Private room;17;Hernals;1702;12;2.5;3.5;3.8;4.2;4.4;4;3;2;1;40;;48.216521;16.337768
6040995;31350990;Entire home/apt;20;Brigittenau;2005;0;2.4;4.5;4.6;4.8;4.9;4.7;3;3;2;43;;48.229998;16.363844
5951249;30524296;Entire home/apt;2;Leopoldstadt;203;6;4.5;3.6;4.9;4.7;3.5;5;3.7;;2;93;1;48.217753;16.377758
5924264;29986431;Entire home/apt;1;Innere Stadt;103;9;4.7;4.3;2.9;4.1;4.9;3.9;5;4;2;96;2;48.200843;16.3657
5802081;30101902;Private room;3;Landstrasse;310;9;4.2;3.8;2.9;4.9;4.5;5;4.5;3;1;34;1;48.196705;16.408954
835568;4361476;Entire home/apt;7;Neubau;702;8;2.8;4.2;2.7;4.8;4.6;4.4;4.8;3;1;147;3;48.200953;16.351803
7051407;959758;Entire home/apt;22;Donaustadt;2228;0;4.1;4.6;3;4.5;4.5;4.6;4.3;5;3;21;1;48.213486;16.51261
6472430;12026514;Private room;6;Mariahilf;602;0;3.1;3.8;3.6;4.1;4.7;4;4.7;3;1;41;3;48.194936;16.352802
3068931;3816741;Entire home/apt;3;Landstrasse;304;0;2.4;3.6;4.9;4.4;3.7;4;4.3;4;1;79;7;48.192082;16.388287
907789;4862968;Private room;2;Leopoldstadt;202;5;4.2;3.9;4.6;4.4;4.3;4.7;3;1;1;32;3;48.221934;16.38723
1449452;5691795;Entire home/apt;1;Innere Stadt;107;69;2.9;4.6;3.4;4.5;4.2;4.3;4;4;1;113;2;48.211249;16.37333
6429261;13295501;Entire home/apt;4;Wieden;402;0;2.5;3.7;3.7;5;4.9;3.5;4.7;;3;226;1;48.195284;16.372349
4209821;13656498;Private room;7;Neubau;704;7;2.5;4.9;3.3;4.1;3.9;3.6;4.4;1;1;45;1;48.202234;16.340368
6434330;22960955;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1505;16;4.8;5;4.5;4.7;4.6;3.5;3.4;2;1;78;1;48.190436;16.325843
275743;1441217;Entire home/apt;5;Margareten;503;148;3.9;4.1;3.3;4;4;4.9;4;2;1;40;2;48.186845;16.350553
7449309;39014046;Entire home/apt;10;Favoriten;1004;0;2.1;4.2;4.8;4.1;3.7;4;3.8;2;1;90;4;48.174763;16.372287
5439993;28217533;Private room;15;Rudolfsheim-Fuenfhaus;1504;0;3.1;4.1;3.2;4.3;4.2;3.7;3.3;2;1;37;1;48.188064;16.33385
4605923;21550170;Entire home/apt;2;Leopoldstadt;204;10;4.3;4.1;3.5;5;4.8;4.4;3.9;4;1;89;2;48.214011;16.376482
197787;675182;Entire home/apt;17;Hernals;1703;0;4.3;4.1;2.7;4.2;3.8;4.1;3.2;3;1;90;;48.22394;16.317229
4546313;5515110;Entire home/apt;2;Leopoldstadt;204;1;4.2;4.7;4.6;4.6;4.6;4.1;4.8;5;1;107;3;48.21808;16.383291
314183;791089;Entire home/apt;5;Margareten;502;1;3.2;3.7;5;5;4.6;4.6;4.7;2;1;102;3;48.18318;16.363032
5186304;1310809;Entire home/apt;10;Favoriten;1001;35;2.7;4.2;5;4.2;4;4.7;3.1;2;1;53;2;48.187091;16.380304
2607780;11145157;Entire home/apt;2;Leopoldstadt;209;30;2.2;4.8;5;4.5;4.9;5;3.7;5;2;102;3;48.216249;16.41508
1715360;9045918;Private room;5;Margareten;501;16;2.3;4.5;3.8;4.6;4.2;4.8;4.5;2;1;33;;48.188022;16.363095
578947;2847375;Entire home/apt;2;Leopoldstadt;205;8;3.7;4.8;4.4;4.3;3.7;3.7;5;;1;96;3;48.216778;16.388196
2031849;3564972;Entire home/apt;6;Mariahilf;603;99;2.1;4.9;3.1;4.3;4.3;3.5;4.9;4;0;77;2;48.196466;16.350919
1922236;9961843;Entire home/apt;5;Margareten;501;21;2.8;3.6;3.1;4.6;4.9;4.9;4.6;2;2;67;4;48.194169;16.359389
2787864;13020456;Entire home/apt;17;Hernals;1702;0;2.8;4.4;3.4;4.4;4.6;4.4;4.7;2;1;97;1;48.214541;16.33964
571102;2582570;Entire home/apt;1;Innere Stadt;107;26;3;3.7;3.8;4.3;4.3;4.3;4.8;3;1;157;1;48.213475;16.373987
2064960;9158703;Entire home/apt;2;Leopoldstadt;204;0;2.6;5;4;4.6;3.7;4.1;4.4;2;1;112;3;48.213877;16.377763
275668;1440944;Entire home/apt;4;Wieden;403;21;2.5;3.7;3.7;4.5;4.5;4.9;4;3;1;55;2;48.191923;16.36683
6434418;18686353;Private room;8;Josefstadt;803;0;4.1;3.9;2.6;4.8;3.7;5;4.4;3;1;34;3;48.211835;16.341733
6263845;13253802;Entire home/apt;20;Brigittenau;2003;1;2.4;4.7;3.2;5;4;4.5;3.4;2;1;68;2;48.230333;16.374214
370582;1814038;Entire home/apt;9;Alsergrund;902;9;4.5;3.6;3;4.3;4.3;3.7;4.7;;2;158;3;48.227535;16.362959
6064335;31474648;Private room;2;Leopoldstadt;207;10;4.4;3.9;3.1;4.1;3.9;4.7;3.9;3;1;45;;48.21873;16.404978
5285457;10528802;Private room;5;Margareten;503;3;2.4;4.9;2.9;4.8;5;3.6;4.7;2;1;40;1;48.184434;16.353367
6803802;13951194;Entire home/apt;1;Innere Stadt;105;0;2.3;3.5;3.3;5;3.7;3.6;4.8;;4;508;1;48.213163;16.372991
865386;4544060;Private room;23;Liesing;2309;0;2.8;4.4;2.5;5;4.3;4.9;4.8;3;1;136;3;48.152813;16.290759
6910732;4688537;Private room;7;Neubau;702;1;4.3;3.5;4.9;4.5;3.5;4.6;4;2;1;45;1;48.203293;16.357302
5336807;27610444;Entire home/apt;14;Penzing;1403;2;4.4;3.6;3.8;4.2;3.6;5;4.7;;2;79;3;48.190178;16.305136
2359438;8632750;Entire home/apt;7;Neubau;704;4;4.3;4.2;4;4.2;3.6;4.9;4.6;4;1;90;2;48.198751;16.340477
1616051;8601176;Entire home/apt;6;Mariahilf;602;0;3.2;4.6;4.8;5;4.7;4.1;4.8;4;1;96;3;48.192181;16.35069
7243778;37281807;Private room;1;Innere Stadt;106;0;2.6;3.9;2.5;4.2;4.8;4.9;4.2;2;1;33;1;48.213195;16.365249
7080696;31342833;Private room;15;Rudolfsheim-Fuenfhaus;1507;1;3.2;4.1;4.3;5;3.5;3.7;3.9;1;1;20;1;48.202997;16.311066
5042840;24925071;Private room;2;Leopoldstadt;204;17;3.1;4.3;4.9;5;4;3.8;3;2;1;51;2;48.212412;16.379596
6998549;36692823;Private room;17;Hernals;1702;0;4.3;4.7;4.1;4.1;4.9;3.8;3.5;2;1;38;1;48.213662;16.328371
4799107;24727878;Private room;7;Neubau;701;13;3.9;4.8;4.4;5;3.6;3.5;4;2;1;62;;48.202769;16.350846
855282;4468399;Entire home/apt;18;Waehring;1803;28;2.3;4.9;2.7;4.1;3.7;4.6;4.8;2;1;66;5;48.223763;16.342381
1276355;5315050;Entire home/apt;2;Leopoldstadt;204;10;2.7;4.9;3.8;4.7;4.8;4.9;3.4;5;1;80;1;48.21457;16.382783
7169380;13409031;Entire home/apt;17;Hernals;1702;0;4.2;3.7;4.3;5;4;5;4.2;4;2;68;1;48.216163;16.340626
5235062;27092842;Private room;2;Leopoldstadt;203;2;4.8;4.8;3.9;4.8;4.2;4.8;4.3;2;1;40;1;48.221082;16.373137
652383;3271920;Private room;5;Margareten;501;39;2.2;3.5;4.6;4.9;4;4.2;4.4;2;1;44;1;48.193607;16.3599
5074517;5218168;Entire home/apt;6;Mariahilf;601;29;3.1;3.9;2.7;4.6;4.4;3.8;4;4;1;119;2;48.199604;16.36386
6932764;36343325;Private room;2;Leopoldstadt;205;0;2.6;4.6;2.6;5;3.5;4.8;3.1;2;1;45;;48.213947;16.389013
3801824;1040605;Private room;4;Wieden;402;17;2.7;4.3;4.7;4.6;4.9;4.3;5;2;1;45;2;48.190889;16.372476
6859117;8248686;Entire home/apt;4;Wieden;401;0;3.9;5;3.2;4.1;4.3;3.9;4.4;2;1;66;7;48.198604;16.366181
3082172;9469087;Entire home/apt;20;Brigittenau;2008;0;4.8;4.4;4.4;4.6;5;4.7;3.8;2;1;45;;48.23102;16.386584
6638445;34745376;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1503;0;4.9;4.6;3.3;4.6;4;3.6;3.6;3;1;68;1;48.193399;16.330077
980127;3318130;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1501;34;2.9;4.9;2.6;5;3.6;3.6;3.8;4;2;271;1;48.20257;16.331751
7174942;37581072;Entire home/apt;5;Margareten;501;0;2;4.7;3.7;4;4.4;3.8;4;2;1;51;1;48.192291;16.358796
6340837;26988289;Private room;4;Wieden;401;6;4.9;3.7;3.4;4.1;3.8;3.5;4.8;2;1;29;1;48.197334;16.368485
1165327;6382332;Entire home/apt;5;Margareten;504;0;4.6;4;4.2;4.3;4.9;4.2;4;4;1;56;3;48.19099;16.357045
6569216;34349356;Private room;9;Alsergrund;901;0;2;4.8;2.6;4.6;3.8;5;4.4;2;1;56;1;48.222365;16.355782
203707;518644;Entire home/apt;5;Margareten;501;39;2.9;3.7;3.8;4.7;3.8;3.5;4.9;4;1;55;1;48.193853;16.35917
622375;3085042;Entire home/apt;6;Mariahilf;601;23;4.3;4.5;4.3;4.2;4.9;4.7;4.7;3;2;61;3;48.195645;16.352841
5120192;26461910;Entire home/apt;10;Favoriten;1007;4;5;3.5;4.9;4.5;4.8;5;2.8;;2;237;1;48.175044;16.363365
4013053;20363054;Private room;20;Brigittenau;2005;21;5;4.2;2.6;4.2;3.8;3.7;4.6;2;1;34;2;48.228166;16.367809
5982232;1236559;Entire home/apt;18;Waehring;1801;7;2.9;3.7;4.1;4.5;4;5;3.7;2;1;89;3;48.23098;16.337512
6913561;4547794;Entire home/apt;4;Wieden;402;0;2.4;4.4;4;4.8;3.9;4;4.2;3;1;61;2;48.187446;16.373283
1920720;4331202;Entire home/apt;1;Innere Stadt;103;9;2;5;2.6;5;3.8;5;4.7;;2;328;;48.202866;16.363947
6798730;32478934;Private room;18;Waehring;1802;3;4.7;4.3;3.1;4.5;4.5;3.5;4;2;1;24;1;48.230096;16.329866
4781153;1610679;Private room;22;Donaustadt;2227;0;4.7;3.7;3.2;4.4;4.8;5;3.6;2;1;36;7;48.202975;16.521619
4506764;23370495;Entire home/apt;20;Brigittenau;2005;6;3.7;4.5;4.7;4;4.5;4.8;3.7;4;2;73;20;48.230651;16.366441
6231137;32328943;Private room;7;Neubau;701;5;4.9;4.4;3.5;5;4.4;3.9;4.7;4;1;55;1;48.206197;16.352266
501717;2447783;Entire home/apt;2;Leopoldstadt;202;33;4.3;4.1;4.9;4.4;4.6;4.5;4.7;4;1;55;2;48.224115;16.386835
814472;4196879;Private room;9;Alsergrund;905;4;3.1;4.4;4.7;4.7;3.9;4.8;4.5;1;1;40;5;48.217909;16.358416
6502576;15918605;Entire home/apt;9;Alsergrund;903;5;4;4.3;3.3;4.6;3.7;5;4.7;3;0;40;1;48.215758;16.344823
247879;1280395;Entire home/apt;6;Mariahilf;603;6;4.2;4.6;3.8;4.8;3.8;4.5;4.6;3;1;68;2;48.194316;16.344982
4395744;22819891;Entire home/apt;16;Ottakring;1601;2;2.4;4.5;4.7;4.7;4;4;3.1;3;1;36;4;48.210168;16.337291
6181958;29913046;Private room;20;Brigittenau;2001;1;3.9;5;3;4.3;4.7;5;4.1;1;1;45;1;48.249913;16.375352
5902976;9788196;Private room;6;Mariahilf;601;0;2.6;3.9;3.4;4.6;3.9;5;4.9;2;1;82;2;48.196655;16.351571
2182706;11130971;Entire home/apt;14;Penzing;1403;0;2.9;4.9;5;5;3.7;4.7;3.5;4;1;107;4;48.190874;16.309278
1773076;2880073;Entire home/apt;17;Hernals;1702;5;3.4;4.4;2.8;4.4;4.6;4.8;4;;2;96;1;48.215167;16.339434
3363450;16968564;Entire home/apt;10;Favoriten;1010;27;4.7;3.7;2.8;5;3.5;4.4;2.2;;1;81;;48.171321;16.365244
1783953;9350795;Entire home/apt;1;Innere Stadt;107;5;5;3.6;4.4;4.6;3.6;4.7;4.5;3;1;123;3;48.212231;16.375974
6386785;31937304;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1503;0;4.8;4.9;4.6;4.8;5;3.8;3.6;4;1;113;1;48.194738;16.337017
3304699;16691633;Private room;7;Neubau;704;2;5;3.5;3.8;4;4.9;4.8;4.6;2;1;34;1;48.203764;16.346848
7315501;8461532;Private room;7;Neubau;704;1;4.8;3.5;3.3;4.3;4.2;4.5;4.1;2;1;34;2;48.203114;16.347672
4609245;6974715;Entire home/apt;9;Alsergrund;901;5;2.4;4.6;4.2;4.2;4;4.3;4.7;2;0;67;2;48.230054;16.35526
6674289;3901874;Entire home/apt;3;Landstrasse;301;1;4.4;3.7;4.7;4.2;3.9;5;4.2;5;1;73;1;48.209095;16.393044
4765869;1758781;Entire home/apt;12;Meidling;1205;11;2.3;4.3;4.8;4.9;4.3;4.4;4.5;4;1;86;2;48.178093;16.330555
1589630;13336646;Entire home/apt;14;Penzing;1406;2;2.1;4;4.4;4.7;4;3.9;4.8;;2;78;1;48.194966;16.287088
6560145;21980885;Private room;10;Favoriten;1006;3;3.9;4.6;3.9;4.4;3.6;3.6;4.5;;1;51;1;48.17676;16.36427
4813344;24794069;Private room;4;Wieden;404;2;3.6;5;4.4;4.1;4.5;4.8;4.8;2;1;34;1;48.186396;16.370591
6358157;33122826;Entire home/apt;3;Landstrasse;301;11;2.5;4.7;4.7;4.1;3.7;3.5;4.4;5;1;85;1;48.207876;16.387292
2288371;11690079;Entire home/apt;1;Innere Stadt;101;28;2;3.6;4.3;4.2;4.5;3.7;5;4;1;147;5;48.207933;16.373758
3432603;12440389;Private room;18;Waehring;1802;0;2.9;4.7;5;4.4;4.8;4.6;4.1;2;1;45;1;48.225307;16.339686
6570041;25742242;Private room;18;Waehring;1802;0;2.2;4.2;3.7;4.5;3.5;4.2;3.7;2;1;27;1;48.23149;16.330956
4690256;7818734;Entire home/apt;7;Neubau;701;0;4.8;4.3;4.9;4.3;5;4.6;5;2;1;113;1;48.203948;16.350047
6792187;29237876;Private room;15;Rudolfsheim-Fuenfhaus;1502;1;3.8;4.9;3.8;4.4;3.6;4.8;3.1;1;1;23;3;48.199961;16.331557
6021909;3353391;Entire home/apt;20;Brigittenau;2007;2;2.9;3.7;3.1;4.6;3.7;4.3;3.6;4;1;70;2;48.236912;16.377929
4186790;16923001;Entire home/apt;2;Leopoldstadt;203;20;4.6;3.8;2.9;4.7;4.4;4.9;3.8;2;1;67;2;48.217769;16.378125
5046451;24470963;Entire home/apt;6;Mariahilf;601;4;5;3.9;4.9;4.6;4.9;4.3;4.6;4;2;79;2;48.195257;16.354076
728901;809077;Entire home/apt;1;Innere Stadt;103;12;2.4;5;2.7;4;4.6;4;4.8;3;1;136;1;48.201783;16.366885
2133115;10851354;Entire home/apt;3;Landstrasse;304;7;3.7;4;3.9;4.8;4.4;4.2;4.2;3;1;62;3;48.189865;16.385646
3739725;19119676;Entire home/apt;1;Innere Stadt;102;22;3.8;4.7;2.9;4.7;4.4;4.3;4.6;4;1;102;3;48.209808;16.380425
5723986;9350795;Entire home/apt;3;Landstrasse;302;0;3.9;4.2;4.6;4.1;4.5;4.1;4.1;2;1;112;1;48.204225;16.389779
7196440;37685766;Entire home/apt;6;Mariahilf;602;0;5;4.7;2.9;4.9;4.4;4.8;4.1;4;2;73;4;48.188675;16.340774
6866421;35980677;Entire home/apt;10;Favoriten;1008;4;3.4;4.5;4.1;4.7;3.5;4.9;4.9;4;2;56;2;48.174709;16.356927
3509814;4708938;Entire home/apt;22;Donaustadt;2215;1;2.4;4.2;3.4;4.2;4.3;4.2;2.5;2;1;36;2;48.232634;16.445599
5076041;1869602;Entire home/apt;9;Alsergrund;904;25;4.2;3.6;3.7;4.2;3.5;3.8;4.3;3;1;67;2;48.224418;16.353209
6351070;33087872;Entire home/apt;19;Doebling;1908;0;4.2;4.7;4.2;4.5;3.5;4.7;4.6;2;1;56;1;48.245651;16.336316
4804959;8896422;Entire home/apt;7;Neubau;705;2;3.5;4.5;4.8;4.4;4.8;3.8;4.5;2;1;71;1;48.20485;16.33826
5797936;4304771;Entire home/apt;20;Brigittenau;2002;0;3.7;4.9;2.6;4.9;4.8;4.6;3.6;4;1;80;14;48.233484;16.388709
7070954;37074191;Entire home/apt;16;Ottakring;1606;0;5;4;3.1;4;4.5;4.4;4.1;3;3;90;1;48.21937;16.307157
4722719;4615178;Entire home/apt;5;Margareten;503;0;3.5;3.9;2.8;4.2;5;4.2;4.2;3;1;79;6;48.1868;16.354185
6687733;35010123;Private room;16;Ottakring;1606;3;3.7;4.6;3.4;4.6;3.6;4.7;4.7;3;1;32;1;48.215832;16.307359
5238269;27108131;Private room;15;Rudolfsheim-Fuenfhaus;1504;0;2.4;4.3;3.8;4.5;4;4;3.7;2;1;40;2;48.186646;16.33205
6982799;36612907;Private room;15;Rudolfsheim-Fuenfhaus;1503;0;3.6;3.5;3.4;4.3;3.8;3.8;4;2;1;56;1;48.195581;16.335274
3911137;13373016;Entire home/apt;7;Neubau;705;1;3.5;4.5;3.9;5;5;4.2;5;5;2;181;1;48.206508;16.344122
3982352;16159676;Entire home/apt;17;Hernals;1702;18;2.2;3.5;4.1;4.8;4.7;5;3.4;3;1;62;1;48.216718;16.336876
2963055;12104973;Private room;2;Leopoldstadt;205;5;2.3;4.1;2.7;4.9;3.5;4.2;3.9;2;1;45;2;48.217447;16.389365
3218749;14952347;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1504;75;3.6;4;2.9;4.4;3.8;4.7;3.7;;2;99;1;48.185563;16.327669
7198965;33514887;Entire home/apt;2;Leopoldstadt;201;1;4;5;4.3;4.1;4.5;4.7;3;4;1;78;1;48.222183;16.398516
2510823;1630021;Entire home/apt;4;Wieden;401;4;2.8;3.7;2.6;4.9;4.6;5;4.3;;2;169;;48.199187;16.367059
4450668;22357899;Entire home/apt;14;Penzing;1406;0;5;4.5;3.1;5;4.3;4.8;3.1;3;2;96;1;48.194797;16.268412
3788677;7795899;Private room;7;Neubau;703;0;4.9;3.8;2.6;5;4.6;4.4;4.4;2;1;62;1;48.200027;16.345186
2435654;4304771;Entire home/apt;2;Leopoldstadt;207;0;2;5;4.5;4.9;3.7;4.6;3.6;4;1;80;7;48.220916;16.399029
7448582;39010841;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1501;0;3.6;4.8;4.2;4;4.2;4.4;4.8;4;0;56;2;48.202844;16.327092
1201615;5761856;Entire home/apt;10;Favoriten;1002;2;4.9;4.8;2.5;4.2;4.6;4.2;3.7;4;2;68;2;48.173794;16.384394
6230723;32325550;Private room;15;Rudolfsheim-Fuenfhaus;1505;6;2.3;4.5;4.4;5;4.2;3.9;3.3;2;1;40;2;48.1878;16.324691
560201;2754158;Entire home/apt;3;Landstrasse;304;47;3.3;4.7;3.4;4.7;4.1;3.6;4;4;1;33;1;48.19197;16.389046
3556122;17904592;Entire home/apt;5;Margareten;502;3;2.7;5;2.7;5;4.8;4.3;4.8;4;1;51;1;48.183616;16.366386
51287;166283;Entire home/apt;2;Leopoldstadt;203;100;4.6;4.2;5;4.3;4.3;5;4.4;4;1;62;3;48.218514;16.37781
6986026;1682253;Entire home/apt;10;Favoriten;1007;0;3.2;4.7;4.6;4.5;3.8;4;2.4;3;1;56;2;48.17493;16.366141
3185091;175131;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1504;0;3.1;3.7;4;4.2;4.6;5;3;;10;67;2;48.185053;16.327834
197984;965759;Private room;9;Alsergrund;906;0;2.7;3.8;4.5;4.4;4.7;4.9;4.8;2;1;62;1;48.220404;16.353229
7327949;27877478;Private room;4;Wieden;403;0;3.9;3.5;4.3;4.3;3.7;3.6;4.4;2;1;45;6;48.187962;16.365543
780655;2941391;Entire home/apt;2;Leopoldstadt;209;2;3.5;4.2;3;4.9;4.9;3.5;3.7;3;1;68;2;48.219271;16.408736
4530081;23486926;Entire home/apt;3;Landstrasse;304;3;3.9;4.6;4.6;4;3.9;4.4;5;;2;107;4;48.188377;16.385586
7455266;21092637;Entire home/apt;12;Meidling;1202;0;2;4.8;3.7;4.4;4.9;3.8;4.5;4;2;51;6;48.180919;16.341965
5059906;26127704;Entire home/apt;3;Landstrasse;306;0;2.2;3.9;4.5;4;3.7;3.6;5;5;2;76;1;48.198629;16.395546
6932351;36341641;Private room;2;Leopoldstadt;204;0;2.8;4.6;4.3;5;4.4;4.2;3.8;2;1;37;1;48.217354;16.380514
2629575;13470303;Private room;8;Josefstadt;803;8;3.7;4.2;2.9;4.3;5;4;5;2;1;55;5;48.209586;16.342176
6794875;33344624;Private room;3;Landstrasse;302;3;4.4;5;3.8;4.6;4;3.5;4.5;2;1;34;2;48.204821;16.385652
3134329;15602734;Entire home/apt;6;Mariahilf;601;35;2.3;3.8;4.9;4.9;3.5;4.9;4.5;2;0;62;;48.19915;16.354732
2776124;8636428;Private room;14;Penzing;1402;3;3.2;4.6;3.2;4.6;4.5;4.8;3;2;1;29;1;48.198233;16.313809
5282386;27343087;Private room;9;Alsergrund;901;9;3.9;3.6;4.3;4.9;5;5;4.5;2;1;56;1;48.230496;16.357349
4042616;16703823;Entire home/apt;19;Doebling;1905;1;4.8;3.7;3.6;4.3;3.9;3.9;4;4;2;142;;48.249026;16.34247
4168571;8689640;Entire home/apt;6;Mariahilf;601;25;2.8;4.6;3.7;4.4;4.5;4.3;4.1;4;2;73;4;48.196502;16.353819
6722660;35203164;Private room;21;Floridsdorf;2118;2;4.3;4.1;3.5;4.7;4.7;4.5;4.4;2;1;52;1;48.268082;16.387355
6946150;1903209;Entire home/apt;7;Neubau;705;0;3.9;4.8;3.1;4.9;4.1;4.1;4.2;3;3;78;5;48.207181;16.340924
5614422;27328536;Entire home/apt;2;Leopoldstadt;201;1;3.9;3.5;4.5;4;4.4;3.7;4.5;2;2;78;3;48.229016;16.398208
2110177;9262943;Entire home/apt;7;Neubau;701;8;4.5;4.4;4.1;4.9;4.1;3.9;4.3;2;0;85;2;48.203374;16.349073
6609745;34586013;Private room;5;Margareten;501;4;5;3.5;4;4.3;5;5;4.7;2;1;37;1;48.191631;16.359248
612306;1867872;Entire home/apt;3;Landstrasse;303;1;2.3;4.6;4.6;5;5;3.5;5;2;0;78;3;48.193919;16.385193
899370;4800220;Entire home/apt;1;Innere Stadt;103;2;4.1;4.9;3.7;4.7;3.5;4.9;4.4;3;1;85;;48.203325;16.369009
6382296;33268361;Entire home/apt;7;Neubau;705;0;2.5;3.9;4.5;4.9;4.4;3.5;4.6;2;0;136;1;48.204541;16.3441
6582094;4629156;Private room;2;Leopoldstadt;203;0;3.3;5;4.9;4.5;3.6;4.8;4.1;2;1;56;1;48.223086;16.373511
3063691;8413803;Private room;17;Hernals;1702;2;2.3;4.6;4.8;5;3.6;3.5;4;1;1;32;4;48.217646;16.326885
3457123;17422393;Private room;20;Brigittenau;2003;9;3.6;4.6;3.7;4;4;3.7;4.5;4;1;72;2;48.231774;16.376818
6077493;31541706;Private room;9;Alsergrund;901;0;2;4.1;4.9;4.4;4.8;3.8;4.5;2;1;40;1;48.233612;16.35651
6534298;34174374;Entire home/apt;3;Landstrasse;301;0;3.3;3.9;4.8;4.3;3.5;4.5;4.1;4;2;508;1;48.210747;16.393668
1580171;8059575;Entire home/apt;9;Alsergrund;903;9;4.7;4.7;3.2;4;3.9;5;4;4;1;158;2;48.217543;16.348272
6308870;27203050;Shared room;15;Rudolfsheim-Fuenfhaus;1502;2;5;3.5;3.8;4;4.4;4.8;4.8;2;1;40;1;48.198148;16.328105
5148935;26618436;Entire home/apt;5;Margareten;504;2;4.5;4.1;3.1;4.7;4.6;4.8;4.3;2;1;40;2;48.18973;16.354441
1080082;5941204;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1502;75;4.1;4.1;2.6;4.1;4.7;4;3.8;2;1;47;;48.198974;16.333662
7269430;37816507;Private room;15;Rudolfsheim-Fuenfhaus;1504;0;2.5;4.4;4.4;5;3.6;3.5;4.2;2;1;40;1;48.187829;16.335334
6423418;3194531;Private room;2;Leopoldstadt;206;11;2.2;4.1;5;4.4;3.9;4.5;3.2;2;1;40;1;48.205896;16.402529
5454260;28288001;Entire home/apt;16;Ottakring;1602;2;4;3.6;3.2;4.8;4.8;4.1;3;1;1;25;1;48.208149;16.333029
3969335;2991065;Entire home/apt;19;Doebling;1909;2;4.3;4.3;4.4;4.5;3.9;4.4;4.5;2;1;85;2;48.240065;16.347143
6296538;32746414;Entire home/apt;14;Penzing;1404;1;4.5;4.6;2.6;4;4.8;3.5;4.3;4;1;73;2;48.192752;16.299072
4096551;305673;Entire home/apt;2;Leopoldstadt;204;5;3.4;4.3;3.4;4.2;3.8;3.7;4.3;;2;169;3;48.215984;16.376234
5811618;30154107;Entire home/apt;15;Rudolfsheim-Fuenfhaus;1501;3;3.7;4.9;4.2;4.6;4.8;3.6;4.1;3;0;89;2;48.199762;16.329226
759999;4005139;Entire home/apt;4;Wieden;401;104;2.9;4;4.7;4.9;3.8;4;4.2;2;1;78;2;48.196903;16.368758
3023605;15407390;Private room;5;Margareten;503;0;4.7;4.8;3;4.2;4.5;4.2;4.2;2;1;26;2;48.183101;16.349559
4285410;21015262;Entire home/apt;4;Wieden;404;26;3.7;4.3;3.3;4.6;4.9;4;5;4;1;50;1;48.187041;16.369844
3044869;15505022;Private room;6;Mariahilf;603;20;4.9;4.6;4.4;5;4.1;4.7;4.8;2;1;37;1;48.193828;16.347692
4196655;21771038;Entire home/apt;5;Margareten;502;0;2.6;4.7;4;4.2;4;4;5;;2;96;7;48.187387;16.364987
5285486;26957429;Private room;3;Landstrasse;301;0;4.1;4.6;3.4;4.9;4.5;4;4.8;2;1;50;2;48.21185;16.389521
